user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
R0517	15	1	106	0	2	7	0	2	4	2	1	29
R0518	11	0	107	0	1	16	0	5	1	1	0	19
R0519	19	1	162	0	1	11	0	5	14	9	3	20
R0520	4	0	448	0	0	3	1	1	1	0	0	15
R0521	63	0	289	3	6	79	0	28	6	11	9	108
R0522	2	1	20	0	1	5	0	1	1	1	1	4
R0523	50	0	261	0	1	29	0	35	5	6	4	102
R0524	27	0	215	0	1	55	0	61	6	4	0	48
R0525	17	0	165	1	0	5	0	14	2	3	5	19
R0526	42	0	201	3	4	22	0	15	9	8	12	25
R0527	44	0	237	0	1	15	1	25	8	7	0	104
R0529	16	0	160	0	2	21	0	7	1	14	13	18
R0530	0	0	2	0	0	0	0	0	0	0	0	0
R0531	24	0	155	1	2	14	0	4	1	7	4	8
R0532	0	0	5	0	0	2	0	0	0	0	0	0
R0533	4	0	246	0	0	76	0	27	1	3	0	11
R0534	13	0	136	0	4	18	0	13	3	8	3	32
R0535	0	0	0	0	0	0	0	0	0	0	0	0
R0536	4	0	66	0	0	12	0	2	1	3	4	3
R0537	91	0	465	1	3	37	0	39	13	16	25	85
R0538	0	0	2	0	0	2	0	0	0	0	0	0
R0539	4	0	13	0	0	1	0	3	0	1	0	7
R0540	0	0	2	0	0	1	0	0	0	0	1	0
R0541	0	0	1	0	0	0	0	0	0	0	0	0
R0542	112	4	792	0	7	72	0	76	11	26	7	212
R0543	13	2	111	0	2	23	0	8	6	3	0	64
R0544	10	0	59	0	0	15	0	5	0	3	1	17
R0545	0	0	2	0	0	3	0	0	0	0	0	0
R0546	7	0	39	0	0	8	0	3	1	1	3	11
R0547	0	0	4	0	1	0	0	1	0	0	1	0
R0548	62	0	323	0	4	47	0	40	7	11	8	93
R0549	2	0	25	0	0	1	0	9	0	0	1	1
R0550	4	1	83	0	0	13	0	5	1	4	0	6
R0551	0	0	2	0	0	0	0	1	0	0	0	2
R0552	47	0	360	0	2	24	0	25	8	12	8	222
R0553	0	0	4	0	0	0	0	0	0	0	0	0
R0554	64	0	281	2	1	28	1	20	5	14	6	48
R0555	22	3	313	2	1	25	0	13	10	18	12	22
R0556	7	0	74	1	1	7	0	3	1	3	1	14
R0557	0	0	0	0	0	0	0	0	0	0	0	0
R0558	0	0	0	0	0	0	0	0	0	0	0	0
R0559	0	0	0	0	0	0	0	0	0	0	0	0
R0560	0	0	1	0	0	0	0	0	0	0	0	1
R0561	0	0	1	0	0	0	0	0	0	0	0	0
R0562	0	0	24	0	0	2	0	1	0	2	1	3
R0563	0	0	9	0	0	1	0	2	0	0	0	2
R0564	27	0	326	0	5	43	0	26	7	21	14	52
R0565	8	0	74	0	0	19	0	6	1	2	2	6
R0566	28	0	308	0	3	25	0	21	6	12	6	27
R0567	22	0	191	0	0	26	0	8	0	1	2	24
R0568	48	0	228	0	6	25	0	19	3	9	9	41
R0569	14	1	109	0	0	14	1	19	1	3	0	16
R0570	5	0	47	0	0	9	0	6	0	2	4	2
R0571	64	0	348	0	4	102	0	21	9	2	5	93
R0572	23	5	188	0	1	28	3	21	5	5	2	64
R0573	34	1	434	0	5	37	1	22	4	12	22	46
R0574	11	0	70	0	3	11	0	5	1	4	5	8
R0575	37	0	208	1	2	21	0	22	4	7	8	36
R0576	0	0	0	0	0	0	0	0	0	0	0	0
R0577	13	3	260	0	0	30	0	30	1	7	5	54
R0578	1	0	1	0	0	0	0	0	0	0	0	1
R0579	1	0	24	0	0	3	0	2	1	1	2	2
R0580	0	0	0	0	0	0	0	0	0	0	0	0
R0581	4	0	11	0	0	3	0	0	0	0	0	0
R0582	81	1	550	0	5	69	0	25	14	29	14	116
R0583	1	0	0	0	0	0	0	0	0	0	0	0
R0584	1	0	42	0	0	15	0	0	0	2	1	0
R0585	0	0	1	0	0	0	0	0	0	0	0	0
R0586	33	0	468	0	2	94	0	21	3	6	3	23
R0587	8	0	97	0	0	13	0	13	1	1	7	31
R0588	45	6	524	0	4	44	0	45	17	12	11	84
R0589	54	0	310	0	6	32	1	30	6	17	7	57
R0590	16	1	136	0	2	14	0	16	4	3	3	22
R0591	0	0	0	0	0	0	0	0	0	0	0	0
R0592	83	1	387	1	2	81	0	19	3	16	8	74
R0593	16	1	211	0	0	35	0	8	1	9	7	56
R0594	29	0	217	2	5	10	1	13	4	5	3	21
R0595	5	0	66	0	2	15	0	4	1	2	1	11
R0596	5	1	44	0	0	10	0	1	1	2	1	6
R0597	37	0	386	2	2	41	1	34	8	16	4	31
R0599	26	6	205	0	0	28	0	21	2	4	0	44
R0600	6	1	65	0	2	8	0	18	2	4	0	20
R0601	173	0	566	1	2	60	0	66	19	30	26	108
R0602	0	0	0	0	0	0	0	1	0	0	0	0
R0603	0	0	2	0	0	0	0	0	0	2	0	0
R0604	7	0	61	0	0	11	0	0	0	10	4	14
R0605	2	0	66	0	2	35	0	3	0	3	0	2
R0606	34	0	173	0	3	37	1	11	1	7	5	36
R0607	61	5	365	0	2	28	1	37	15	19	3	110
R0608	17	0	116	1	1	15	0	21	9	5	8	23
R0609	9	1	107	0	1	40	0	9	1	2	1	28
R0610	51	0	35	0	0	2	0	2	0	0	3	7
R0611	7	0	53	0	0	8	0	8	1	0	0	16
R0613	0	0	0	0	0	0	0	0	0	0	0	0
R0614	70	0	702	0	0	166	0	178	12	67	0	160
R0615	1	0	13	0	0	0	0	2	0	0	0	0
R0616	6	0	43	0	0	1	0	3	0	0	1	6
R0617	6	0	56	0	0	11	0	4	0	2	0	7
R0618	69	2	462	2	11	37	0	27	6	18	17	135
R0619	0	0	0	0	0	0	0	0	0	0	0	0
R0620	21	0	117	0	1	8	0	8	2	12	7	17
R0621	3	0	34	0	0	1	0	1	2	2	2	6
R0622	0	0	1	0	0	1	0	0	0	0	0	0
R0623	0	0	0	0	0	0	0	0	0	0	0	0
R0624	10	0	25	0	0	2	0	8	3	0	0	5
R0625	1	0	1	0	0	0	0	0	0	0	0	0
R0626	46	3	168	0	4	27	0	4	2	6	3	32
R0627	42	0	218	1	2	32	0	20	8	8	18	32
R0628	44	3	272	0	1	39	1	15	4	10	7	52
R0629	5	0	15	0	1	1	0	1	0	0	2	6
R0630	13	0	66	0	0	4	0	12	6	3	9	24
R0631	9	0	76	0	0	5	0	6	0	4	8	21
R0632	0	0	3	0	0	1	0	1	0	0	0	1
R0633	26	0	276	0	0	32	0	54	10	12	20	91
R0634	15	1	102	0	0	15	0	5	4	2	0	22
R0635	0	0	1	0	0	0	0	0	0	0	0	0
R0636	2	0	10	0	0	2	0	0	2	0	0	2
R0637	12	0	114	0	1	12	0	12	0	4	0	9
R0638	12	1	108	0	0	8	0	15	7	8	0	28
R0639	6	0	92	0	0	7	0	6	0	0	0	14
R0640	20	0	121	0	0	37	0	29	0	0	0	24
R0641	56	0	342	1	5	102	0	17	2	14	4	75
R0642	26	0	131	2	0	16	0	9	1	5	2	26
R0643	0	0	0	0	0	0	0	0	0	0	0	0
R0644	23	2	139	0	1	19	1	5	10	2	1	30
R0645	33	1	204	0	1	28	0	31	4	3	3	33
R0646	0	0	8	0	0	1	0	0	0	0	1	1
R0647	26	0	315	0	0	33	0	20	6	5	5	48
R0648	10	0	34	0	0	3	0	3	1	0	0	9
R0649	4	0	43	0	0	2	0	0	1	4	0	18
R0650	5	0	23	0	0	3	0	1	0	2	0	5
R0651	0	0	0	0	0	0	0	0	0	0	0	0
R0652	50	1	624	0	3	45	1	31	8	8	11	83
R0654	6	0	61	0	1	1	0	4	0	3	3	8
R0655	7	0	102	0	0	41	0	3	1	1	0	33
R0656	12	0	194	0	1	14	0	11	0	14	4	6
R0659	0	0	0	0	0	0	0	0	0	0	0	0
R0660	0	0	5	0	0	1	0	0	0	0	0	0
R0661	103	0	445	0	3	10	0	69	17	28	9	93
R0662	0	0	0	0	0	0	0	0	0	0	0	0
R0663	13	0	66	0	0	10	1	3	1	2	2	14
R0664	52	0	236	0	5	24	0	9	10	10	11	57
R0665	60	0	288	0	3	36	0	31	6	16	9	69
R0666	0	0	0	0	0	0	0	0	0	0	0	0
R0667	45	0	262	1	1	23	0	14	6	11	11	21
R0668	1	0	29	0	1	5	0	1	1	0	0	2
R0669	34	0	299	0	2	41	0	36	11	7	10	49
R0670	0	0	1	0	0	1	0	0	0	0	0	0
R0671	0	0	0	0	0	0	0	0	0	0	0	0
R0672	5	0	23	0	0	3	0	1	0	3	2	3
R0673	0	0	0	0	0	0	0	0	0	0	0	0
R0674	1	0	0	0	0	0	0	0	0	0	0	1
R0675	9	0	25	0	1	1	0	1	0	2	0	7
R0676	33	0	556	0	3	80	0	60	4	18	11	123
R0677	0	0	2	0	0	0	0	0	0	0	0	0
R0678	3	0	59	0	0	4	0	1	0	2	2	5
R0679	1	0	29	0	3	7	0	2	0	3	2	0
R0680	0	0	1	0	0	0	0	0	0	0	0	0
R0681	0	0	0	0	0	0	0	0	0	0	0	0
R0682	0	0	8	0	1	0	0	1	0	0	0	1
R0683	16	0	108	0	0	12	0	6	1	2	3	12
R0684	12	0	165	0	1	20	0	6	0	4	2	35
R0685	26	0	356	0	3	22	0	23	5	25	6	44
R0686	1	0	13	0	0	0	0	1	0	0	1	1
R0687	4	0	63	0	0	5	0	6	3	3	1	5
R0688	2	1	45	0	0	7	0	3	1	0	0	7
R0689	3	0	144	0	0	104	0	2	0	0	0	277
R0690	0	0	0	0	0	0	0	0	0	0	0	0
R0691	48	0	360	0	4	35	1	28	7	10	5	56
R0692	53	3	330	0	3	38	0	25	8	4	1	153
R0693	3	0	18	0	0	2	0	2	0	0	0	8
R0694	6	1	88	1	0	17	0	5	2	5	4	8
R0695	5	0	84	1	1	3	0	5	0	6	3	15
R0696	30	0	221	0	3	40	0	11	6	2	3	43
R0697	31	0	397	1	3	64	0	24	10	17	19	32
R0698	9	0	68	0	2	15	0	6	4	3	2	24
R0699	45	0	175	1	3	15	0	17	7	9	13	56
R0700	0	0	32	0	0	2	0	0	1	1	0	1
R0701	0	0	4	0	0	3	0	0	1	0	0	0
R0702	3	0	36	0	0	7	0	3	0	0	3	8
R0703	12	0	132	0	1	9	0	14	4	8	4	21
R0704	6	0	97	0	0	11	0	5	1	2	2	23
R0705	7	0	41	2	0	2	0	1	2	2	2	8
R0706	3	0	64	0	0	3	0	2	0	2	1	11
R0708	27	0	300	0	4	35	1	13	5	17	13	33
R0709	0	0	2	0	0	0	0	1	0	0	0	0
R0710	0	0	471	0	0	0	0	0	0	0	0	236
R0712	31	3	255	0	0	13	0	10	4	6	10	54
R0713	0	0	0	0	0	0	0	0	0	0	0	0
R0714	20	1	103	0	0	14	0	11	3	3	0	102
R0715	8	0	102	0	0	4	0	6	3	8	4	11
R0716	0	0	8	0	0	2	0	1	0	1	0	0
R0717	11	0	79	1	1	9	0	7	6	2	6	9
R0718	23	0	123	0	0	12	0	11	0	15	4	37
R0719	0	0	0	0	0	0	0	0	0	0	0	0
R0720	1	0	3	0	0	0	0	0	0	0	0	3
R0721	39	0	60	0	0	21	0	0	0	1	0	5
R0722	10	0	252	0	0	115	0	19	4	2	0	36
R0723	52	1	298	1	12	25	3	11	0	13	17	74
R0724	0	0	51	0	0	11	0	4	0	1	1	3
R0725	0	0	0	0	0	0	0	0	0	0	0	0
R0726	0	0	0	0	0	0	0	0	0	0	0	0
R0727	0	0	3	0	0	0	0	0	0	0	0	0
R0728	137	0	702	2	11	56	0	81	18	33	20	258
R0729	1	0	3	0	0	2	0	0	0	0	0	1
R0730	0	0	4	0	0	0	0	0	0	0	0	0
R0731	0	0	0	0	0	0	0	0	0	0	0	0
R0732	11	0	56	0	0	8	0	3	0	3	3	14
R0733	2	0	10	0	0	2	0	0	0	0	0	4
R0734	4	0	22	0	0	2	0	3	1	2	0	7
R0735	8	0	80	0	0	10	0	4	1	5	1	22
R0736	17	1	186	0	2	13	0	11	3	8	16	19
R0737	34	0	297	0	3	10	2	14	9	11	2	20
R0738	9	0	39	0	0	3	0	9	1	2	0	1
R0739	0	0	3	0	0	0	0	1	0	0	1	1
R0740	27	0	200	0	0	16	0	22	7	14	1	114
R0741	0	0	2	0	0	2	0	0	0	0	0	1
R0742	7	0	72	0	1	15	0	1	1	3	2	12
R0743	0	0	0	0	0	0	0	0	0	0	0	0
R0744	54	1	254	0	11	33	0	12	8	12	7	79
R0745	15	3	137	0	2	24	0	28	4	4	1	66
R0746	104	2	712	3	11	95	0	38	15	44	89	165
R0747	32	0	198	2	3	27	0	29	4	5	16	56
R0748	17	0	79	0	0	5	0	3	0	3	1	18
R0749	36	2	407	0	2	37	2	32	11	11	5	64
R0750	7	0	48	0	0	8	0	4	0	4	0	9
R0751	15	0	124	0	0	12	0	18	5	3	0	43
R0752	47	2	320	2	8	41	0	55	15	13	11	140
R0753	78	1	413	0	2	35	0	41	12	21	13	125
R0754	5	0	80	0	1	17	0	3	1	4	0	12
R0755	2	0	27	0	0	0	0	6	2	0	0	4
R0756	1	0	24	0	0	0	0	3	0	0	0	12
R0757	1	0	4	0	0	0	0	0	0	0	0	0
R0758	0	0	0	0	0	0	0	0	0	0	0	0
R0759	10	1	45	0	1	5	0	5	0	0	0	18
R0760	1	0	5	0	0	2	0	0	0	1	0	1
R0761	0	0	0	0	0	0	0	0	0	0	0	0
R0762	1	0	11	0	1	3	0	0	0	0	0	0
R0763	68	1	288	0	4	22	1	41	14	12	1	92
R0764	0	0	0	0	0	0	0	0	0	0	0	0
R0765	22	0	104	0	1	7	0	8	0	2	0	23
R0766	43	1	333	2	2	25	0	24	10	13	12	115
R0767	0	0	2	0	0	1	0	0	0	0	0	0
R0768	94	0	379	0	4	118	0	38	14	7	8	125
R0769	15	0	139	0	1	4	0	24	4	6	0	8
R0770	29	0	236	0	0	36	0	2	2	5	10	15
R0771	50	1	354	0	10	38	0	24	10	24	12	75
R0772	0	0	0	0	0	0	0	0	0	0	0	0
R0773	12	0	114	0	0	9	0	16	1	3	0	41
R0774	0	0	3	0	0	1	0	0	0	0	0	1
R0775	56	0	327	1	3	67	0	32	6	6	14	90
R0776	0	0	11	0	0	2	0	4	0	0	0	0
R0777	15	0	157	2	2	26	0	7	2	10	16	33
R0778	0	0	4	0	0	1	0	0	0	0	0	1
R0779	4	0	16	0	0	0	1	0	0	0	0	3
R0780	0	0	0	0	0	0	0	0	0	0	0	0
R0781	0	0	2	0	0	0	0	0	0	0	0	0
R0782	31	0	320	0	2	25	0	25	5	8	30	44
R0783	5	0	149	0	1	10	0	10	3	5	5	23
R0784	0	0	0	0	0	0	0	0	0	0	0	0
R0785	4	0	136	0	0	68	0	0	0	0	0	1
R0786	12	0	50	0	1	3	0	1	0	3	3	21
R0787	0	0	2	0	0	0	0	0	0	0	0	0
R0788	14	1	81	0	0	16	0	3	3	1	2	16
R0789	78	0	370	0	6	53	0	26	3	9	20	81
R0790	0	0	3	0	0	1	0	0	0	0	0	0
R0791	0	0	0	0	0	0	0	1	0	0	0	1
R0792	26	0	293	0	2	57	0	24	10	3	13	54
R0793	4	0	30	0	0	5	0	3	0	3	3	3
R0794	56	3	536	0	5	54	0	23	34	13	17	89
R0795	9	0	63	0	1	11	0	9	0	1	5	15
R0796	0	0	2	0	0	0	0	0	0	0	0	0
R0797	10	1	163	0	1	22	0	13	6	2	3	39
R0798	15	0	124	0	1	24	1	6	1	6	1	27
R0799	0	0	0	0	0	0	0	0	0	0	0	0
R0800	26	0	146	0	2	11	0	18	10	3	1	65
R0801	0	0	12	0	0	2	0	1	0	0	0	2
R0802	4	0	31	0	0	2	0	12	1	1	0	13
R0803	0	0	1	0	0	0	0	0	0	0	0	0
R0804	0	0	1	0	0	0	0	0	0	0	0	0
R0805	143	1	445	2	2	68	0	37	13	12	4	193
R0806	10	0	197	0	0	15	0	44	7	2	2	127
R0807	61	0	251	0	6	29	2	48	18	6	6	112
R0808	46	1	348	0	1	40	0	57	16	14	7	99
R0809	2	0	11	0	0	4	0	1	1	0	1	0
R0810	8	0	81	0	1	17	0	10	1	3	1	15
R0811	1	0	30	0	0	4	0	0	0	1	1	2
R0812	4	0	63	0	0	9	0	7	0	3	5	6
R0813	10	0	155	0	0	30	0	12	2	3	2	42
R0814	0	0	1	0	0	0	0	0	0	1	0	1
R0815	25	3	295	0	0	28	1	13	5	15	6	28
R0816	8	0	34	0	2	3	0	3	0	0	1	8
R0817	9	0	100	0	1	43	1	3	0	2	6	10
R0818	19	0	181	0	0	29	0	12	7	15	8	26
R0819	32	0	189	1	6	11	1	17	4	5	3	57
R0820	34	2	274	0	2	169	0	8	4	9	9	30
R0821	33	0	251	1	5	13	0	29	5	9	4	78
R0822	0	0	2	0	0	1	0	0	0	1	0	0
R0823	0	0	0	0	0	0	0	0	0	0	0	0
R0824	8	0	484	0	0	197	0	9	4	0	0	41
R0825	0	0	0	0	0	0	0	0	0	0	0	0
R0826	1	0	20	0	0	3	0	1	1	1	0	3
R0827	16	0	193	0	0	20	0	10	4	1	2	14
R0828	11	0	92	0	3	18	0	4	1	3	3	20
R0829	0	1	0	0	0	3	0	0	0	0	0	1
R0830	32	0	151	0	0	39	0	7	3	8	3	18
R0831	4	0	67	1	0	11	0	1	4	5	2	10
R0832	11	0	39	0	0	3	0	6	2	1	0	13
R0833	0	0	0	0	0	0	0	0	0	0	0	0
R0834	2	0	21	0	2	4	0	1	2	0	0	5
R0835	4	0	27	0	0	12	0	0	0	1	2	1
R0836	0	0	1	0	0	0	0	0	0	0	0	0
R0837	33	2	177	0	3	7	0	21	9	6	6	54
R0838	2	0	26	0	2	4	0	1	0	0	0	4
R0839	1	0	4	0	0	0	0	0	0	0	0	0
R0840	19	0	160	0	0	15	0	7	0	12	3	12
R0841	4	0	18	0	1	3	0	1	0	0	1	3
R0842	0	0	0	0	0	0	0	0	0	0	0	1
R0844	22	0	237	0	0	30	0	17	1	4	1	27
R0845	1	0	14	0	0	3	0	1	0	0	1	5
R0846	5	0	23	0	0	5	0	0	0	3	0	1
R0847	0	0	9	0	0	1	0	0	0	0	0	1
R0848	38	0	180	0	3	19	0	24	11	6	2	41
R0849	48	1	259	2	5	27	0	19	6	10	3	34
R0850	3	0	63	0	0	1294	0	6	0	0	0	4
R0851	0	0	2	0	0	0	0	0	0	0	0	0
R0852	44	1	255	0	2	39	0	19	2	7	7	37
R0853	5	2	263	0	0	255	0	11	2	3	0	40
R0854	0	0	9	0	0	6	0	1	0	0	0	2
R0855	17	0	170	0	2	8	0	7	2	0	2	16
R0856	0	0	0	0	0	0	0	0	0	0	0	0
R0857	1	0	13	0	0	5	0	1	0	1	0	1
R0858	37	0	372	0	1	101	0	21	4	11	1	28
R0859	5	0	27	1	0	4	0	0	0	1	0	2
R0860	15	0	93	0	1	13	0	4	3	1	1	30
R0861	0	0	7	0	0	0	0	0	0	0	0	0
R0862	18	0	98	0	0	21	0	4	1	3	0	33
R0863	17	0	246	0	0	20	1	14	2	4	9	42
R0864	15	1	92	0	1	29	0	2	2	1	0	38
R0865	13	0	154	0	3	17	1	3	2	3	13	29
R0866	19	1	415	0	1	61	0	86	7	3	0	42
R0868	0	0	0	0	0	0	0	0	0	0	0	0
R0869	0	0	1	0	0	0	0	0	0	0	0	0
R0870	1	0	0	0	0	0	0	0	0	0	0	0
R0871	2	0	46	0	0	20	0	1	0	0	1	9
R0872	3	0	19	1	0	3	0	0	0	0	0	2
R0873	29	0	232	0	0	37	0	13	2	6	3	44
R0874	26	0	132	0	2	7	0	19	4	2	5	40
R0875	0	0	2	0	0	0	0	1	0	0	0	0
R0876	0	0	210	0	0	33	0	10	0	0	3	13
R0877	2	0	24	0	1	7	0	2	1	0	2	3
R0878	0	0	5	0	0	0	1	0	0	0	0	4
R0879	0	0	4	0	0	0	0	0	0	0	0	1
R0880	72	1	418	0	5	74	0	36	12	12	6	121
R0881	12	0	155	0	1	34	0	9	1	10	3	21
R0882	30	0	134	0	2	6	0	15	9	6	1	59
R0883	32	0	168	0	3	7	0	9	7	6	5	34
R0884	1	0	16	0	0	6	0	0	0	0	0	3
R0885	34	1	217	0	2	32	0	9	9	23	8	47
R0886	10	0	85	0	5	5	0	9	2	3	1	11
R0887	69	9	226	0	5	14	0	21	20	18	6	89
R0888	28	0	183	1	5	16	0	12	2	4	5	32
R0890	65	1	275	0	5	29	0	23	6	8	4	109
R0891	9	1	22	0	0	9	0	0	1	2	2	1
R0892	21	0	108	0	1	12	1	9	2	2	2	27
R0893	0	0	0	0	0	0	0	0	0	0	0	0
R0894	6	0	105	0	0	25	0	3	3	1	0	15
R0895	0	0	0	0	0	0	0	0	0	0	0	0
R0896	13	0	167	0	0	13	0	4	5	3	12	7
R0897	0	0	0	0	0	0	0	0	0	0	0	0
R0898	1	0	4	0	0	0	0	0	0	0	0	0
R0899	1	0	13	0	0	1	0	0	0	1	0	1
R0900	36	0	298	1	3	30	0	24	7	16	18	39
R0901	3	0	59	0	0	7	0	2	3	5	1	3
R0902	6	0	48	0	0	7	0	3	2	1	0	20
R0903	0	0	22	0	0	6	0	1	0	2	2	0
R0904	3	0	11	0	0	2	0	1	0	0	1	3
R0905	0	0	3	0	0	0	0	0	0	0	0	0
R0906	24	0	161	0	1	11	0	10	8	7	2	18
R0907	12	0	128	0	1	21	0	10	2	11	8	16
R0909	18	0	113	0	1	18	0	15	1	4	5	30
R0910	16	0	146	0	0	42	0	11	6	2	13	19
R0911	11	0	109	0	1	8	1	7	2	5	9	12
R0912	0	0	3	0	0	0	0	4	0	0	0	4
R0913	2	0	2	0	0	2	0	2	0	0	0	1
R0914	54	1	156	0	6	15	0	25	8	8	10	57
R0915	0	0	60	0	0	0	0	0	0	0	0	0
R0916	22	1	127	0	0	16	0	8	6	9	1	39
R0917	12	1	141	0	0	7	0	14	2	6	5	15
R0918	0	0	2	0	0	0	0	0	0	0	0	1
R0919	11	0	23	0	1	0	0	4	1	5	0	13
R0920	19	0	216	0	3	24	0	17	2	7	5	41
R0921	0	0	0	0	0	0	0	0	0	0	0	0
R0922	0	0	3	0	0	1	0	3	0	0	0	0
R0923	3	0	93	0	1	9	0	7	0	5	2	16
R0925	0	0	15	0	0	0	0	0	0	3	0	0
R0926	45	2	304	2	6	49	0	18	16	14	5	68
R0927	0	0	300	0	0	10	0	10	0	0	25	0
R0928	10	1	100	0	0	14	0	14	1	2	3	16
R0929	0	0	0	0	0	0	0	0	0	0	0	0
R0930	52	1	281	2	2	16	0	19	0	14	2	87
R0931	20	0	206	0	0	21	0	6	5	4	9	31
R0932	27	1	268	0	0	41	0	26	1	11	6	80
R0933	7	1	57	0	0	4	0	5	3	0	1	9
R0934	0	0	2	0	0	2	0	0	0	0	0	0
R0935	52	1	216	0	3	17	1	29	4	11	18	54
R0936	87	1	213	0	6	28	0	33	11	4	3	53
R0937	11	0	40	0	0	2	0	6	0	0	0	4
R0938	40	0	534	0	0	185	0	56	12	13	0	122
R0940	5	0	65	0	0	16	0	6	5	0	1	6
R0941	1	0	22	0	0	7	0	1	2	0	0	5
R0942	3	0	10	0	0	1	0	1	0	0	0	0
R0943	0	0	5	0	0	1	0	0	0	0	0	1
R0944	0	0	11	0	0	5	0	0	0	0	0	3
R0945	93	0	395	1	4	27	0	49	13	11	42	104
R0946	5	0	28	0	0	2	0	1	0	1	0	2
R0947	9	0	87	0	0	7	0	3	2	4	2	20
R0948	87	1	478	1	3	32	1	53	16	4	1	94
R0949	11	0	68	0	0	5	0	6	4	11	2	10
R0950	0	0	2	0	0	2	0	0	0	0	1	0
R0951	0	0	0	0	0	0	0	0	0	0	0	0
R0952	8	0	59	0	1	11	0	3	1	1	1	12
R0953	8	0	71	0	0	14	0	3	1	1	0	18
R0954	63	0	346	0	3	59	0	27	5	9	5	67
R0955	7	1	34	0	0	11	0	2	1	0	0	3
R0956	41	0	275	2	3	18	1	13	4	19	31	51
R0957	0	0	0	0	0	0	0	0	0	0	0	0
R0958	49	0	336	1	4	53	0	29	7	25	23	91
R0959	0	0	0	0	0	0	0	0	0	0	0	0
R0960	0	0	4	0	0	1	0	0	0	0	0	0
R0961	0	0	4	0	0	0	0	1	0	0	0	1
R0962	0	0	4	0	0	1	0	0	0	0	0	0
R0963	24	0	167	1	0	31	0	6	0	18	17	21
R0964	59	0	584	1	11	34	1	40	6	42	7	92
R0965	0	0	2	0	0	0	0	0	0	0	0	0
R0966	0	0	1884	0	0	0	0	0	0	0	0	0
R0967	0	0	35	0	0	7	0	5	0	1	2	4
R0968	19	0	141	2	0	10	0	12	2	5	4	28
R0969	0	0	0	0	0	0	0	0	0	0	0	0
R0970	0	0	0	0	0	0	0	0	0	0	0	0
R0971	59	0	325	2	11	30	0	21	7	24	19	103
R0972	1	0	8	0	0	4	0	0	0	0	0	0
R0973	8	0	97	0	2	5	0	5	9	4	0	11
R0974	4	1	169	0	0	18	0	1	2	0	1	3
R0975	16	0	320	0	1	20	0	33	3	1	3	19
R0976	15	1	192	0	1	21	0	19	2	2	1	41
R0978	3	0	18	0	0	1	0	1	0	0	0	3
R0979	1	0	8	0	0	0	0	0	0	0	0	0
R0980	0	0	0	0	0	0	0	0	0	0	0	0
R0981	4	0	64	1	5	3	2	4	0	4	4	5
R0982	0	0	1	0	0	0	0	0	0	0	0	0
R0983	0	0	2	0	0	0	0	0	0	0	0	0
R0984	0	0	0	0	0	0	0	0	0	0	0	0
R0985	0	0	1	0	0	0	0	0	0	0	0	1
R0986	2	0	47	0	1	7	0	2	1	1	3	2
R0988	11	0	220	0	0	84	0	7	3	2	0	33
R0989	0	0	0	0	0	0	0	0	0	0	0	0
R0990	94	2	438	3	8	43	0	25	17	28	68	124
R0991	156	3	720	1	21	41	5	68	22	52	9	211
R0992	119	1	703	1	19	65	0	128	16	38	19	173
R0993	0	0	6	0	0	0	0	0	0	0	1	0
R0994	12	0	110	0	1	6	0	16	2	3	2	18
R0995	25	0	161	0	0	8	0	6	1	9	0	49
R0996	0	0	3	0	0	0	0	0	0	0	0	0
R0997	0	0	1	0	0	0	0	0	0	0	0	0
R0998	25	0	118	0	2	22	0	3	0	3	1	15
R0999	0	0	0	0	0	0	0	0	0	0	0	0
R1000	0	0	3	0	0	0	0	1	0	0	0	4
R1001	0	0	0	0	0	0	0	0	0	0	0	0
R1002	0	0	0	0	0	0	0	0	0	0	0	0
R1003	0	0	0	0	0	0	0	0	0	0	0	0
R1004	3	0	55	0	2	3	0	1	2	2	7	10
R1005	48	0	228	2	1	36	0	35	5	5	10	57
R1006	14	0	175	0	1	20	0	11	4	4	0	62
R1007	45	1	182	0	0	18	0	30	12	4	6	24
R1008	21	1	95	0	2	16	0	9	1	1	2	25
R1009	104	2	640	0	17	89	2	50	16	8	16	178
R1010	29	1	278	1	1	34	0	24	0	12	5	40
R1011	0	0	0	0	0	0	0	0	0	0	0	0
R1012	103	0	459	1	6	48	1	15	5	31	9	80
R1013	11	0	57	0	0	11	0	6	1	2	1	18
R1014	90	0	351	4	9	67	1	22	8	17	11	136
R1015	1	0	30	0	0	2	0	2	0	2	2	13
R1016	52	1	206	0	4	32	0	8	3	4	8	58
R1017	9	2	52	1	2	7	0	4	4	10	4	5
R1018	13	0	139	0	3	10	0	7	4	4	5	30
R1019	3	0	12	0	1	4	0	1	0	0	0	3
R1020	51	1	310	3	6	24	2	49	10	27	47	102
R1021	0	0	4	0	0	1	0	0	0	1	0	0
R1022	44	0	211	0	1	28	0	18	4	4	15	34
R1023	4	0	106	0	0	5	0	3	0	1	2	17
R1024	21	0	162	0	1	24	0	17	2	7	2	58
R1025	8	0	49	0	2	8	0	8	3	2	0	8
R1026	4	0	28	0	0	6	0	0	0	1	1	1
R1027	2	0	94	0	0	19	0	33	1	0	0	5
R1028	0	0	1	0	0	1	0	0	0	0	0	0
