user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Should statements
R0556	6	0	74	0	1	7	0	3	1	3	14
R0557	0	0	0	0	0	0	0	0	0	0	0
R0558	0	0	0	0	0	0	0	0	0	0	0
R0559	0	0	0	0	0	0	0	0	0	0	0
R0560	0	0	1	0	0	0	0	0	0	0	1
R0561	0	0	1	0	0	0	0	0	0	0	0
R0562	0	0	24	0	0	2	0	1	0	1	3
R0563	0	0	9	0	0	1	0	2	0	0	2
R0564	17	0	326	0	5	43	0	26	2	17	52
R0565	8	0	74	0	0	19	0	6	1	1	6
R0566	19	0	308	0	3	25	0	21	5	7	27
R0567	17	0	191	0	0	26	0	8	0	1	24
R0568	42	0	228	0	6	25	0	19	0	8	41
R0569	10	1	109	0	0	14	0	19	1	1	16
R0570	4	0	47	0	0	9	0	6	0	1	2
R0571	46	0	348	0	4	102	0	21	5	2	93
R0572	21	5	188	0	1	28	3	21	5	5	64
R0573	28	1	434	0	5	37	0	22	2	8	46
R0574	6	0	70	0	3	11	0	5	1	4	8
R0575	20	0	208	0	2	21	0	22	4	4	36
R0576	0	0	0	0	0	0	0	0	0	0	0
R0577	11	3	260	0	0	30	0	30	1	7	54
R0578	0	0	1	0	0	0	0	0	0	0	1
R0579	1	0	24	0	0	3	0	2	1	1	2
R0580	0	0	0	0	0	0	0	0	0	0	0
R0581	4	0	11	0	0	3	0	0	0	0	0
R0582	63	1	550	0	5	69	0	25	6	16	116
R0583	1	0	0	0	0	0	0	0	0	0	0
R0584	0	0	42	0	0	15	0	0	0	2	0
R0585	0	0	1	0	0	0	0	0	0	0	0
R0586	28	0	468	0	2	94	0	21	2	3	23
R0587	6	0	97	0	0	13	0	13	1	1	31
R0588	31	6	524	0	4	44	0	45	13	5	84
R0589	39	0	310	0	6	32	1	30	5	15	57
R0590	10	1	136	0	2	14	0	16	0	2	22
R0591	0	0	0	0	0	0	0	0	0	0	0
R0592	73	1	387	0	2	81	0	19	0	10	74
R0593	12	1	211	0	0	35	0	8	0	3	56
R0594	25	0	217	0	5	10	0	13	3	1	21
R0595	3	0	66	0	2	15	0	4	1	2	11
R0596	4	1	44	0	0	10	0	1	1	2	6
R0597	23	0	386	0	2	41	0	34	3	9	31
R0599	22	6	205	0	0	28	0	21	2	2	44
R0600	6	1	65	0	2	8	0	18	2	4	20
R0601	117	0	566	1	2	60	0	66	11	21	108
R0602	0	0	0	0	0	0	0	1	0	0	0
R0603	0	0	2	0	0	0	0	0	0	0	0
R0604	7	0	61	0	0	11	0	0	0	8	14
R0605	2	0	66	0	2	35	0	3	0	3	2
R0606	26	0	173	0	3	37	0	11	1	6	36
R0607	56	5	365	0	2	28	1	37	13	15	110
R0608	11	0	116	0	1	15	0	21	5	2	23
R0609	9	1	107	0	1	40	0	9	1	2	28
R0610	6	0	35	0	0	2	0	2	0	0	7
R0611	6	0	53	0	0	8	0	8	1	0	16
R0613	0	0	0	0	0	0	0	0	0	0	0
R0614	70	0	702	0	0	166	0	178	12	67	160
R0615	0	0	13	0	0	0	0	2	0	0	0
R0616	3	0	43	0	0	1	0	3	0	0	6
R0617	6	0	56	0	0	11	0	4	0	2	7
R0618	57	2	462	1	11	37	0	27	4	15	135
R0619	0	0	0	0	0	0	0	0	0	0	0
R0620	18	0	117	0	1	8	0	8	2	8	17
R0621	2	0	34	0	0	1	0	1	1	1	6
R0622	0	0	1	0	0	1	0	0	0	0	0
R0623	0	0	0	0	0	0	0	0	0	0	0
R0624	9	0	25	0	0	2	0	8	1	0	5
R0625	0	0	1	0	0	0	0	0	0	0	0
R0626	40	3	168	0	4	27	0	4	0	3	32
R0627	32	0	218	1	2	32	0	20	2	6	32
R0628	31	3	272	0	1	39	0	15	3	5	52
R0629	4	0	15	0	1	1	0	1	0	0	6
R0630	7	0	66	0	0	4	0	12	5	2	24
R0631	7	0	76	0	0	5	0	6	0	4	21
R0632	0	0	3	0	0	1	0	1	0	0	1
R0633	19	0	276	0	0	32	0	54	7	9	91
R0634	12	1	102	0	0	15	0	5	4	1	22
R0635	0	0	1	0	0	0	0	0	0	0	0
R0636	2	0	10	0	0	2	0	0	0	0	2
R0637	11	0	114	0	1	12	0	12	0	3	9
R0638	12	1	108	0	0	8	0	15	7	8	28
R0639	6	0	92	0	0	7	0	6	0	0	14
R0640	20	0	121	0	0	37	0	29	0	0	24
R0641	50	0	342	0	5	102	0	17	2	9	75
R0642	20	0	131	1	0	16	0	9	0	2	26
R0643	0	0	0	0	0	0	0	0	0	0	0
R0644	22	2	139	0	1	19	1	5	10	2	30
R0645	20	1	204	0	1	28	0	31	2	3	33
R0646	0	0	8	0	0	1	0	0	0	0	1
R0647	23	0	315	0	0	33	0	20	6	3	48
R0648	10	0	34	0	0	3	0	3	1	0	9
R0649	3	0	43	0	0	2	0	0	0	2	18
R0650	5	0	23	0	0	3	0	1	0	2	5
R0651	0	0	0	0	0	0	0	0	0	0	0
R0652	46	1	624	0	3	45	0	31	8	6	83
R0654	4	0	61	0	1	1	0	4	0	1	8
R0655	7	0	102	0	0	41	0	3	1	1	33
R0656	11	0	194	0	1	14	0	11	0	9	6
R0659	0	0	0	0	0	0	0	0	0	0	0
R0660	0	0	5	0	0	1	0	0	0	0	0
R0661	92	0	445	0	3	10	0	69	16	26	93
R0662	0	0	0	0	0	0	0	0	0	0	0
R0663	9	0	66	0	0	10	0	3	1	2	14
R0664	39	0	236	0	5	24	0	9	4	8	57
R0665	50	0	288	0	3	36	0	31	4	12	69
R0666	0	0	0	0	0	0	0	0	0	0	0
R0667	26	0	262	0	1	23	0	14	3	7	21
R0668	1	0	29	0	1	5	0	1	0	0	2
R0669	22	0	299	0	2	41	0	36	7	6	49
R0670	0	0	1	0	0	1	0	0	0	0	0
R0671	0	0	0	0	0	0	0	0	0	0	0
R0672	2	0	23	0	0	3	0	1	0	1	3
R0673	0	0	0	0	0	0	0	0	0	0	0
R0674	1	0	0	0	0	0	0	0	0	0	1
R0675	8	0	25	0	1	1	0	1	0	2	7
R0676	28	0	556	0	3	80	0	60	3	12	123
R0677	0	0	2	0	0	0	0	0	0	0	0
R0678	1	0	59	0	0	4	0	1	0	1	5
R0679	0	0	29	0	3	7	0	2	0	1	0
R0680	0	0	1	0	0	0	0	0	0	0	0
R0681	0	0	0	0	0	0	0	0	0	0	0
R0682	0	0	8	0	1	0	0	1	0	0	1
R0683	10	0	108	0	0	12	0	6	1	2	12
R0684	9	0	165	0	1	20	0	6	0	4	35
R0685	20	0	356	0	3	22	0	23	3	15	44
R0686	0	0	13	0	0	0	0	1	0	0	1
R0687	4	0	63	0	0	5	0	6	1	1	5
R0688	2	1	45	0	0	7	0	3	1	0	7
R0689	2	0	144	0	0	104	0	2	0	0	277
R0690	0	0	0	0	0	0	0	0	0	0	0
R0691	38	0	360	0	4	35	0	28	4	7	56
R0692	50	3	330	0	3	38	0	25	8	3	153
R0693	2	0	18	0	0	2	0	2	0	0	8
R0694	5	1	88	0	0	17	0	5	2	0	8
R0695	2	0	84	0	1	3	0	5	0	3	15
R0696	15	0	221	0	3	40	0	11	4	1	43
R0697	26	0	397	0	3	64	0	24	4	17	32
R0698	7	0	68	0	2	15	0	6	1	3	24
R0699	24	0	175	0	3	15	0	17	4	7	56
R0700	0	0	32	0	0	2	0	0	0	0	1
R0701	0	0	4	0	0	3	0	0	0	0	0
R0702	3	0	36	0	0	7	0	3	0	0	8
R0703	8	0	132	0	1	9	0	14	0	4	21
R0704	4	0	97	0	0	11	0	5	1	2	23
R0705	5	0	41	0	0	2	0	1	0	1	8
R0706	3	0	64	0	0	3	0	2	0	2	11
R0708	13	0	300	0	4	35	0	13	2	8	33
R0709	0	0	2	0	0	0	0	1	0	0	0
R0710	0	0	471	0	0	0	0	0	0	0	236
R0712	23	3	255	0	0	13	0	10	3	4	54
R0713	0	0	0	0	0	0	0	0	0	0	0
R0714	19	1	103	0	0	14	0	11	3	3	102
R0715	7	0	102	0	0	4	0	6	2	5	11
R0716	0	0	8	0	0	2	0	1	0	1	0
R0717	10	0	79	0	1	9	0	7	1	2	9
R0718	20	0	123	0	0	12	0	11	0	11	37
R0719	0	0	0	0	0	0	0	0	0	0	0
R0720	0	0	3	0	0	0	0	0	0	0	3
R0721	36	0	60	0	0	21	0	0	0	1	5
R0722	10	0	252	0	0	115	0	19	4	2	36
R0723	35	1	298	1	12	25	0	11	0	11	74
R0724	0	0	51	0	0	11	0	4	0	1	3
R0725	0	0	0	0	0	0	0	0	0	0	0
R0726	0	0	0	0	0	0	0	0	0	0	0
R0727	0	0	3	0	0	0	0	0	0	0	0
R0728	121	0	702	2	11	56	0	81	13	23	258
R0729	1	0	3	0	0	2	0	0	0	0	1
R0730	0	0	4	0	0	0	0	0	0	0	0
R0731	0	0	0	0	0	0	0	0	0	0	0
R0732	10	0	56	0	0	8	0	3	0	3	14
R0733	2	0	10	0	0	2	0	0	0	0	4
R0734	2	0	22	0	0	2	0	3	0	2	7
R0735	7	0	80	0	0	10	0	4	1	3	22
R0736	11	1	186	0	2	13	0	11	2	5	19
R0737	16	0	297	0	3	10	0	14	1	6	20
R0738	9	0	39	0	0	3	0	9	1	2	1
R0739	0	0	3	0	0	0	0	1	0	0	1
R0740	26	0	200	0	0	16	0	22	7	12	114
R0741	0	0	2	0	0	2	0	0	0	0	1
R0742	6	0	72	0	1	15	0	1	0	3	12
R0743	0	0	0	0	0	0	0	0	0	0	0
R0744	50	1	254	0	11	33	0	12	8	10	79
R0745	13	3	137	0	2	24	0	28	3	3	66
R0746	82	2	712	0	11	95	0	38	9	32	165
R0747	16	0	198	0	3	27	0	29	0	4	56
R0748	14	0	79	0	0	5	0	3	0	1	18
R0749	30	2	407	0	2	37	0	32	6	10	64
R0750	5	0	48	0	0	8	0	4	0	3	9
R0751	11	0	124	0	0	12	0	18	5	3	43
R0752	45	2	320	0	8	41	0	55	11	12	140
R0753	72	1	413	0	2	35	0	41	10	19	125
R0754	5	0	80	0	1	17	0	3	1	3	12
R0755	1	0	27	0	0	0	0	6	2	0	4
R0756	0	0	24	0	0	0	0	3	0	0	12
R0757	0	0	4	0	0	0	0	0	0	0	0
R0758	0	0	0	0	0	0	0	0	0	0	0
R0759	9	1	45	0	1	5	0	5	0	0	18
R0760	1	0	5	0	0	2	0	0	0	0	1
R0761	0	0	0	0	0	0	0	0	0	0	0
R0762	1	0	11	0	1	3	0	0	0	0	0
R0763	60	1	288	0	4	22	1	41	12	12	92
R0764	0	0	0	0	0	0	0	0	0	0	0
R0765	15	0	104	0	1	7	0	8	0	2	23
R0766	35	1	333	0	2	25	0	24	6	7	115
R0767	0	0	2	0	0	1	0	0	0	0	0
R0768	80	0	379	0	4	118	0	38	13	7	125
R0769	13	0	139	0	1	4	0	24	3	6	8
R0770	28	0	236	0	0	36	0	2	0	5	15
R0771	44	1	354	0	10	38	0	24	9	21	75
R0772	0	0	0	0	0	0	0	0	0	0	0
R0773	12	0	114	0	0	9	0	16	1	3	41
R0774	0	0	3	0	0	1	0	0	0	0	1
R0775	42	0	327	1	3	67	0	32	2	1	90
R0776	0	0	11	0	0	2	0	4	0	0	0
R0777	11	0	157	1	2	26	0	7	1	3	33
R0778	0	0	4	0	0	1	0	0	0	0	1
R0779	4	0	16	0	0	0	1	0	0	0	3
R0780	0	0	0	0	0	0	0	0	0	0	0
R0781	0	0	2	0	0	0	0	0	0	0	0
R0782	13	0	320	0	2	25	0	25	4	4	44
R0783	3	0	149	0	1	10	0	10	2	3	23
R0784	0	0	0	0	0	0	0	0	0	0	0
R0785	4	0	136	0	0	68	0	0	0	0	1
R0786	10	0	50	0	1	3	0	1	0	2	21
R0787	0	0	2	0	0	0	0	0	0	0	0
R0788	10	1	81	0	0	16	0	3	2	0	16
R0789	71	0	370	0	6	53	0	26	3	7	81
R0790	0	0	3	0	0	1	0	0	0	0	0
R0791	0	0	0	0	0	0	0	1	0	0	1
R0792	21	0	293	0	2	57	0	24	7	2	54
R0793	2	0	30	0	0	5	0	3	0	2	3
R0794	53	3	536	0	5	54	0	23	29	13	89
R0795	6	0	63	0	1	11	0	9	0	1	15
R0796	0	0	2	0	0	0	0	0	0	0	0
R0797	8	1	163	0	1	22	0	13	3	1	39
R0798	15	0	124	0	1	24	1	6	1	6	27
R0799	0	0	0	0	0	0	0	0	0	0	0
R0800	25	0	146	0	2	11	0	18	9	3	65
R0801	0	0	12	0	0	2	0	1	0	0	2
R0802	4	0	31	0	0	2	0	12	1	1	13
R0803	0	0	1	0	0	0	0	0	0	0	0
R0804	0	0	1	0	0	0	0	0	0	0	0
R0805	134	1	445	0	2	68	0	37	9	6	193
R0806	9	0	197	0	0	15	0	44	5	2	127
R0807	54	0	251	0	6	29	2	48	15	5	112
R0808	41	1	348	0	1	40	0	57	12	13	99
R0809	1	0	11	0	0	4	0	1	1	0	0
R0810	7	0	81	0	1	17	0	10	0	1	15
R0811	1	0	30	0	0	4	0	0	0	1	2
R0812	2	0	63	0	0	9	0	7	0	2	6
R0813	8	0	155	0	0	30	0	12	2	3	42
R0814	0	0	1	0	0	0	0	0	0	1	1
R0815	24	3	295	0	0	28	1	13	1	6	28
R0816	6	0	34	0	2	3	0	3	0	0	8
R0817	5	0	100	0	1	43	0	3	0	2	10
R0818	11	0	181	0	0	29	0	12	4	13	26
R0819	27	0	189	1	6	11	1	17	3	5	57
R0820	28	2	274	0	2	169	0	8	3	7	30
R0821	29	0	251	0	5	13	0	29	5	9	78
R0822	0	0	2	0	0	1	0	0	0	1	0
R0823	0	0	0	0	0	0	0	0	0	0	0
R0824	7	0	484	0	0	197	0	9	4	0	41
R0825	0	0	0	0	0	0	0	0	0	0	0
R0826	0	0	20	0	0	3	0	1	1	1	3
R0827	15	0	193	0	0	20	0	10	4	1	14
R0828	9	0	92	0	3	18	0	4	0	2	20
R0829	0	1	0	0	0	3	0	0	0	0	1
R0830	24	0	151	0	0	39	0	7	1	3	18
R0831	4	0	67	0	0	11	0	1	2	3	10
R0832	10	0	39	0	0	3	0	6	1	0	13
R0833	0	0	0	0	0	0	0	0	0	0	0
R0834	2	0	21	0	2	4	0	1	0	0	5
R0835	4	0	27	0	0	12	0	0	0	1	1
R0836	0	0	1	0	0	0	0	0	0	0	0
R0837	23	2	177	0	3	7	0	21	8	6	54
R0838	2	0	26	0	2	4	0	1	0	0	4
R0839	0	0	4	0	0	0	0	0	0	0	0
R0840	11	0	160	0	0	15	0	7	0	6	12
R0841	1	0	18	0	1	3	0	1	0	0	3
R0842	0	0	0	0	0	0	0	0	0	0	1
R0844	22	0	237	0	0	30	0	17	0	4	27
R0845	1	0	14	0	0	3	0	1	0	0	5
R0846	4	0	23	0	0	5	0	0	0	2	1
R0847	0	0	9	0	0	1	0	0	0	0	1
R0848	33	0	180	0	3	19	0	24	9	6	41
R0849	39	1	259	0	5	27	0	19	2	7	34
R0850	2	0	63	0	0	1294	0	6	0	0	4
R0851	0	0	2	0	0	0	0	0	0	0	0
R0852	40	1	255	0	2	39	0	19	1	6	37
R0853	5	2	263	0	0	255	0	11	2	3	40
R0854	0	0	9	0	0	6	0	1	0	0	2
R0855	14	0	170	0	2	8	0	7	2	0	16
R0856	0	0	0	0	0	0	0	0	0	0	0
R0857	1	0	13	0	0	5	0	1	0	1	1
R0858	35	0	372	0	1	101	0	21	4	11	28
R0859	3	0	27	0	0	4	0	0	0	1	2
R0860	15	0	93	0	1	13	0	4	2	1	30
R0861	0	0	7	0	0	0	0	0	0	0	0
R0862	16	0	98	0	0	21	0	4	1	2	33
R0863	14	0	246	0	0	20	0	14	2	3	42
R0864	15	1	92	0	1	29	0	2	1	1	38
R0865	13	0	154	0	3	17	1	3	0	2	29
R0866	19	1	415	0	1	61	0	86	7	3	42
R0868	0	0	0	0	0	0	0	0	0	0	0
R0869	0	0	1	0	0	0	0	0	0	0	0
R0870	0	0	0	0	0	0	0	0	0	0	0
R0871	0	0	46	0	0	20	0	1	0	0	9
R0872	3	0	19	0	0	3	0	0	0	0	2
R0873	26	0	232	0	0	37	0	13	2	4	44
R0874	16	0	132	0	2	7	0	19	2	2	40
R0875	0	0	2	0	0	0	0	1	0	0	0
R0876	0	0	210	0	0	33	0	10	0	0	13
R0877	1	0	24	0	1	7	0	2	1	0	3
R0878	0	0	5	0	0	0	0	0	0	0	4
R0879	0	0	4	0	0	0	0	0	0	0	1
R0880	57	1	418	0	5	74	0	36	6	12	121
R0881	9	0	155	0	1	34	0	9	0	6	21
R0882	30	0	134	0	2	6	0	15	8	5	59
R0883	28	0	168	0	3	7	0	9	6	6	34
R0884	1	0	16	0	0	6	0	0	0	0	3
R0885	25	1	217	0	2	32	0	9	2	12	47
R0886	6	0	85	0	5	5	0	9	2	2	11
R0887	67	9	226	0	5	14	0	21	18	16	89
R0888	17	0	183	0	5	16	0	12	0	2	32
R0890	58	1	275	0	5	29	0	23	2	6	109
R0891	0	1	22	0	0	9	0	0	0	1	1
R0892	18	0	108	0	1	12	0	9	2	2	27
R0893	0	0	0	0	0	0	0	0	0	0	0
R0894	5	0	105	0	0	25	0	3	1	0	15
R0895	0	0	0	0	0	0	0	0	0	0	0
R0896	9	0	167	0	0	13	0	4	1	0	7
R0897	0	0	0	0	0	0	0	0	0	0	0
R0898	0	0	4	0	0	0	0	0	0	0	0
R0899	1	0	13	0	0	1	0	0	0	1	1
R0900	20	0	298	0	3	30	0	24	4	7	39
R0901	2	0	59	0	0	7	0	2	2	3	3
R0902	4	0	48	0	0	7	0	3	0	1	20
R0903	0	0	22	0	0	6	0	1	0	0	0
R0904	2	0	11	0	0	2	0	1	0	0	3
R0905	0	0	3	0	0	0	0	0	0	0	0
R0906	18	0	161	0	1	11	0	10	3	3	18
R0907	7	0	128	0	1	21	0	10	0	9	16
R0909	13	0	113	0	1	18	0	15	1	2	30
R0910	13	0	146	0	0	42	0	11	6	2	19
R0911	7	0	109	0	1	8	0	7	1	2	12
R0912	0	0	3	0	0	0	0	4	0	0	4
R0913	2	0	2	0	0	2	0	2	0	0	1
R0914	46	1	156	0	6	15	0	25	6	7	57
R0915	0	0	60	0	0	0	0	0	0	0	0
R0916	18	1	127	0	0	16	0	8	3	5	39
R0917	10	1	141	0	0	7	0	14	1	6	15
R0918	0	0	2	0	0	0	0	0	0	0	1
R0919	10	0	23	0	1	0	0	4	1	5	13
R0920	16	0	216	0	3	24	0	17	2	6	41
R0921	0	0	0	0	0	0	0	0	0	0	0
R0922	0	0	3	0	0	1	0	3	0	0	0
R0923	1	0	93	0	1	9	0	7	0	4	16
R0925	0	0	15	0	0	0	0	0	0	3	0
R0926	39	2	304	0	6	49	0	18	7	10	68
R0927	0	0	300	0	0	10	0	10	0	0	0
R0928	8	1	100	0	0	14	0	14	0	2	16
R0929	0	0	0	0	0	0	0	0	0	0	0
R0930	41	1	281	0	2	16	0	19	0	12	87
R0931	16	0	206	0	0	21	0	6	3	3	31
R0932	17	1	268	0	0	41	0	26	1	8	80
R0933	7	1	57	0	0	4	0	5	3	0	9
R0934	0	0	2	0	0	2	0	0	0	0	0
R0935	35	1	216	0	3	17	0	29	3	5	54
R0936	75	1	213	0	6	28	0	33	4	4	53
R0937	10	0	40	0	0	2	0	6	0	0	4
R0938	40	0	534	0	0	185	0	56	12	13	122
R0940	5	0	65	0	0	16	0	6	5	0	6
R0941	1	0	22	0	0	7	0	1	2	0	5
R0942	3	0	10	0	0	1	0	1	0	0	0
R0943	0	0	5	0	0	1	0	0	0	0	1
R0944	0	0	11	0	0	5	0	0	0	0	3
R0945	55	0	395	0	4	27	0	49	5	10	104
R0946	5	0	28	0	0	2	0	1	0	1	2
R0947	7	0	87	0	0	7	0	3	1	1	20
R0948	64	1	478	0	3	32	1	53	13	3	94
R0949	5	0	68	0	0	5	0	6	2	4	10
R0950	0	0	2	0	0	2	0	0	0	0	0
R0951	0	0	0	0	0	0	0	0	0	0	0
R0952	7	0	59	0	1	11	0	3	0	1	12
R0953	7	0	71	0	0	14	0	3	1	1	18
R0954	45	0	346	0	3	59	0	27	4	7	67
R0955	6	1	34	0	0	11	0	2	1	0	3
R0956	25	0	275	0	3	18	0	13	3	10	51
R0957	0	0	0	0	0	0	0	0	0	0	0
R0958	38	0	336	0	4	53	0	29	4	12	91
R0959	0	0	0	0	0	0	0	0	0	0	0
R0960	0	0	4	0	0	1	0	0	0	0	0
R0961	0	0	4	0	0	0	0	1	0	0	1
R0962	0	0	4	0	0	1	0	0	0	0	0
R0963	11	0	167	0	0	31	0	6	0	14	21
R0964	41	0	584	1	11	34	0	40	3	18	92
R0965	0	0	2	0	0	0	0	0	0	0	0
R0966	0	0	1884	0	0	0	0	0	0	0	0
R0967	0	0	35	0	0	7	0	5	0	1	4
R0968	17	0	141	2	0	10	0	12	1	4	28
R0969	0	0	0	0	0	0	0	0	0	0	0
R0970	0	0	0	0	0	0	0	0	0	0	0
R0971	43	0	325	0	11	30	0	21	5	19	103
R0972	1	0	8	0	0	4	0	0	0	0	0
R0973	6	0	97	0	2	5	0	5	8	4	11
R0974	2	1	169	0	0	18	0	1	2	0	3
R0975	16	0	320	0	1	20	0	33	3	1	19
R0976	13	1	192	0	1	21	0	19	2	1	41
R0978	2	0	18	0	0	1	0	1	0	0	3
R0979	0	0	8	0	0	0	0	0	0	0	0
R0980	0	0	0	0	0	0	0	0	0	0	0
R0981	4	0	64	0	5	3	2	4	0	1	5
R0982	0	0	1	0	0	0	0	0	0	0	0
R0983	0	0	2	0	0	0	0	0	0	0	0
R0984	0	0	0	0	0	0	0	0	0	0	0
R0985	0	0	1	0	0	0	0	0	0	0	1
R0986	2	0	47	0	1	7	0	2	1	0	2
R0988	9	0	220	0	0	84	0	7	3	2	33
R0989	0	0	0	0	0	0	0	0	0	0	0
R0990	78	2	438	0	8	43	0	25	7	17	124
R0991	136	3	720	0	21	41	5	68	17	50	211
R0992	102	1	703	1	19	65	0	128	14	37	173
R0993	0	0	6	0	0	0	0	0	0	0	0
R0994	7	0	110	0	1	6	0	16	1	2	18
R0995	23	0	161	0	0	8	0	6	0	8	49
R0996	0	0	3	0	0	0	0	0	0	0	0
R0997	0	0	1	0	0	0	0	0	0	0	0
R0998	24	0	118	0	2	22	0	3	0	2	15
R0999	0	0	0	0	0	0	0	0	0	0	0
R1000	0	0	3	0	0	0	0	1	0	0	4
R1001	0	0	0	0	0	0	0	0	0	0	0
R1002	0	0	0	0	0	0	0	0	0	0	0
R1003	0	0	0	0	0	0	0	0	0	0	0
R1004	0	0	55	0	2	3	0	1	1	1	10
R1005	40	0	228	2	1	36	0	35	5	4	57
R1006	14	0	175	0	1	20	0	11	3	4	62
R1007	18	1	182	0	0	18	0	30	2	2	24
R1008	13	1	95	0	2	16	0	9	1	1	25
R1009	94	2	640	0	17	89	1	50	11	8	178
R1010	19	1	278	1	1	34	0	24	0	5	40
R1011	0	0	0	0	0	0	0	0	0	0	0
R1012	86	0	459	0	6	48	1	15	4	14	80
R1013	10	0	57	0	0	11	0	6	1	2	18
R1014	76	0	351	0	9	67	0	22	2	10	136
R1015	1	0	30	0	0	2	0	2	0	1	13
R1016	38	1	206	0	4	32	0	8	2	2	58
R1017	2	2	52	0	2	7	0	4	3	5	5
R1018	9	0	139	0	3	10	0	7	1	3	30
R1019	3	0	12	0	1	4	0	1	0	0	3
R1020	42	1	310	2	6	24	0	49	7	20	102
R1021	0	0	4	0	0	1	0	0	0	1	0
R1022	27	0	211	0	1	28	0	18	4	3	34
R1023	3	0	106	0	0	5	0	3	0	1	17
R1024	15	0	162	0	1	24	0	17	0	5	58
R1025	5	0	49	0	2	8	0	8	2	2	8
R1026	3	0	28	0	0	6	0	0	0	0	1
R1027	1	0	94	0	0	19	0	33	1	0	5
R1028	0	0	1	0	0	1	0	0	0	0	0
R1029	0	0	17	0	0	1	0	0	0	0	3
R1030	0	0	0	0	0	0	0	0	0	0	0
R1031	0	0	392	0	0	857	0	0	0	1	206
R1032	11	1	188	0	2	6	0	15	0	8	24
R1033	1	0	52	0	0	0	0	0	0	1	2
R1034	9	0	49	0	1	3	0	1	0	1	6
R1035	28	0	438	0	0	198	0	94	0	8	149
R1036	20	0	173	0	0	20	0	6	4	4	75
R1037	34	1	200	0	5	23	0	22	2	5	124
R1038	83	1	359	0	4	46	0	10	3	26	83
R1039	11	0	101	0	0	13	0	4	0	0	18
R1040	0	0	0	0	0	0	0	0	0	0	0
R1041	0	0	0	0	0	0	0	0	0	0	0
R1042	10	0	202	0	0	10	0	9	1	5	14
R1044	2	0	201	0	0	25	0	0	0	0	166
R1045	0	0	0	0	0	0	0	0	0	0	0
R1046	43	2	339	1	4	49	1	23	6	11	61
R1047	2	0	55	0	0	10	0	1	1	0	4
R1048	31	1	334	1	7	24	0	11	3	17	80
R1049	0	0	1	0	0	1	0	0	0	0	0
R1050	10	0	258	0	1	41	0	14	3	8	35
R1051	0	0	0	0	0	0	0	0	0	0	0
R1052	13	0	207	0	5	14	0	28	1	9	25
R1053	36	3	314	0	3	52	0	41	3	0	54
R1054	2	0	34	0	0	6	0	3	0	1	6
R1055	26	0	128	0	0	26	0	11	0	5	15
R1056	0	0	2	0	0	0	0	0	0	0	0
R1057	5	0	134	0	0	47	0	1	4	3	96
R1058	0	0	9	0	0	2	0	1	0	0	0
R1059	0	0	0	0	0	0	0	0	0	0	0
R1060	0	0	0	0	0	0	0	0	0	0	0
R1061	0	0	0	0	0	0	0	0	0	0	0
R1062	2	0	11	0	0	5	0	0	0	0	0
R1063	14	1	130	1	1	9	0	8	0	1	12
R1064	1	0	19	0	0	0	0	0	0	0	2
R1065	2	0	91	0	0	2	0	3	1	0	13
R1066	0	0	6	0	0	0	0	0	0	0	1
R1067	0	0	0	0	0	0	0	0	0	0	0
R1068	0	0	3	0	0	0	0	0	0	0	0
R1069	39	0	320	0	2	20	0	62	24	5	179
R1070	1	1	60	0	0	5	0	3	1	2	9
R1071	0	0	13	0	0	0	0	0	0	0	3
R1073	4	0	43	0	0	2	0	5	1	3	10
R1074	0	0	6	0	0	3	0	0	0	0	0
R1075	3	0	50	0	1	5	0	6	2	2	4
R1076	15	0	208	1	1	45	0	14	3	9	32
R1077	18	0	214	0	1	37	0	21	2	5	44
R1078	24	0	137	0	1	14	0	8	1	5	44
R1080	4	0	35	0	0	6	0	2	0	2	0
R1081	23	0	222	1	3	14	0	12	1	4	53
R1082	0	0	13	0	0	0	0	12	2	0	1
R1083	0	0	0	0	0	0	0	0	0	0	0
R1084	1	0	43	0	0	5	0	8	1	0	5
R1085	0	0	0	0	0	0	0	0	0	0	0
R1086	0	0	14	0	0	4	0	0	0	1	4
R1087	12	3	224	0	3	15	0	15	1	8	45
R1088	1	0	21	0	0	2	0	0	0	0	1
R1089	33	0	197	0	3	39	0	11	6	1	44
R1090	1	0	11	0	0	2	0	1	0	1	5
R1091	49	0	478	0	2	41	0	42	5	42	145
R1092	52	5	422	0	0	96	0	83	16	15	283
R1093	3	0	52	0	0	14	0	7	1	1	5
R1094	0	0	0	0	0	0	0	0	0	0	0
R1095	1	0	8	0	0	3	0	0	0	0	3
R1096	0	0	0	0	0	0	0	0	0	0	0
R1097	0	0	0	0	0	0	0	0	1	0	0
R1098	3	0	10	0	0	0	0	0	0	1	2
R1099	2	0	80	0	1	10	0	1	0	10	10
R1100	8	0	74	0	0	17	0	9	1	3	6
R1101	12	2	262	0	1	46	0	15	1	9	18
R1102	0	0	0	0	0	0	0	1	0	0	1
R1103	33	0	287	0	4	61	0	20	4	8	37
R1104	26	0	245	0	2	41	0	11	4	4	48
R1106	7	0	113	0	2	14	0	11	3	6	15
R1107	31	2	306	0	1	27	0	15	4	13	86
R1108	0	0	1	0	0	0	0	0	0	0	0
